id_movimiento,fecha,sku,refaccion,categoria,region,cantidad,costo_unitario,costo_total,lead_time_dias,critica,hubo_stockout
MOV-00666,14/03/2025,REF-110,Ventilador condensador,Ventilacion,Centro,3.0,1198.94,3596.82,9,No,False
MOV-00453,18/06/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Bajio,1.0,1606.77,1606.77,6,Si,True
MOV-00781,15/07/2025,REF-107,Termostato mecanico,Control,Centro,3.0,308.48,925.44,3,No,False
MOV-01149,27/05/2025,REF-109,Ventilador evaporador,Ventilacion,Occidente,2.0,931.0,1862.0,8,No,False
MOV-00178,15/02/2025,REF-106,Termostato digital,Control,Centro,1.0,697.28,697.28,5,No,False
MOV-00137,16/02/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,2.0,8277.05,16554.1,18,Si,False
MOV-00337,18/12/2025,REF-109,Ventilador evaporador,Ventilacion,Centro,1.0,897.25,897.25,8,No,False
MOV-00119,25/07/2025,REF-111,Rele de arranque,Electrico,Centro,1.0,185.41,185.41,3,No,True
MOV-00862,24/09/2025,REF-103,Compresor 3/4 HP,Compresor,Occidente,3.0,8552.86,25658.58,18,Si,False
MOV-02046,12/09/2025,REF-117,Sensor de temperatura,Control,Occidente,,321.73,321.73,4,No,False
MOV-01364,30/08/2025,REF-110,Ventilador condensador,Ventilacion,Centro,1.0,,1175.75,9,No,True
MOV-00352,16/03/2025,REF-115,Resistencia de deshielo,Electrico,Sureste,3.0,,1724.52,6,No,True
MOV-00625,05/12/2025,REF-101,Compresor 1/3 HP,Compresor,Norte,2.0,5056.32,10112.64,12,Si,False
MOV-00193,11/08/2025,REF-102,Compresor 1/2 HP,Compresor,Centro,4.0,6910.27,27641.08,14,Si,False
MOV-01617,02/04/2025,REF-108,Empaque de puerta,Sello,Centro,3.0,549.79,1649.37,7,Si,False
MOV-01493,01/09/2025,REF-112,Capacitor de arranque,Electrico,Bajio,1.0,275.53,275.53,4,No,False
MOV-01374,17/07/2025,REF-108,Empaque de puerta,Sello,Bajio,3.0,537.14,1611.42,7,Si,False
MOV-00136,05/10/2025,REF-108,Empaque de puerta,Sello,Centro,1.0,469.17,469.17,7,Si,False
MOV-01603,01/05/2025,REF-118,Contactor,Electrico,Occidente,3.0,443.04,1329.12,5,No,False
MOV-00461,17/04/2025,REF-102,Compresor 1/2 HP,Compresor,Sureste,3.0,7063.15,21189.45,14,Si,True
MOV-00042,02/03/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Norte,3.0,912.63,2737.89,4,Si,False
MOV-00724,02/05/2025,REF-102,Compresor 1/2 HP,Compresor,Occidente,1.0,6274.18,6274.18,14,Si,False
MOV-00699,03/02/2025,REF-101,Compresor 1/3 HP,Compresor,Norte,3.0,5240.7,15722.1,12,Si,False
MOV-00637,03/03/2025,REF-114,Valvula de expansion,Control,Centro,1.0,1488.87,1488.87,11,No,False
MOV-00359,14/01/2025,REF-115,Resistencia de deshielo,Electrico, Centro,1.0,573.1,573.1,6,No,False
MOV-01891,21/08/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Bajio,2.0,1054.26,2108.52,4,Si,False
MOV-00559,18/10/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Centro,1.0,1017.06,1017.06,4,Si,False
MOV-00814,26/10/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,3.0,9099.47,27298.41,18,Si,False
MOV-00619,06/07/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,1.0,8394.12,8394.12,18,Si,False
MOV-00466,06/08/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,3.0,7932.88,23798.64,18,Si,True
MOV-01946,13/09/2025,REF-101,Compresor 1/3 HP,Compresor,Centro,1.0,4590.43,4590.43,12,Si,False
MOV-01831,23/12/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Bajio,3.0,1521.99,4565.97,6,Si,False
MOV-01992,10/01/2025,REF-118,Contactor,Electrico,Centro,1.0,437.54,437.54,5,No,False
MOV-00080,09/03/2025,REF-113,Filtro deshidratador,Filtro,Sureste,3.0,171.52,514.56,5,No,False
MOV-01925,15/09/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Norte,1.0,1476.42,1476.42,6,Si,False
MOV-00492,30/07/2025,REF-103,Compresor 3/4 HP,Compresor,Norte,2.0,8257.79,16515.58,18,Si,False
MOV-02018,09/07/2025,REF-108,Empaque de puerta,Sello,Centro,3.0,512.78,1538.34,7,Si,True
MOV-00528,04/09/2025,REF-116,Motor de damper,Ventilacion,Bajio,1.0,779.95,779.95,10,No,True
MOV-01989,05/04/2025,REF-106,Termostato digital,Control,Norte,3.0,660.62,1981.86,5,No,False
MOV-01435,02/01/2025,REF-106,Termostato digital,Control,Centro,2.0,704.4,1408.8,5,No,False
MOV-01809,14/01/2025,REF-112,Capacitor de arranque,Electrico,Occidente,3.0,228.02,684.06,4,No,False
MOV-01616,14/03/2025,REF-106,Termostato digital,Control,Centro,1.0,697.5,697.5,5,No,False
MOV-01999,16/11/2025,REF-108,Empaque de puerta,Sello,Occidente,1.0,547.76,547.76,7,Si,False
MOV-02094,28/07/2025,REF-108,Empaque de puerta,Sello,Bajio,1.0,497.64,497.64,7,Si,False
MOV-01846,06/05/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Norte,2.0,1069.43,2138.86,4,Si,False
MOV-01136,13/03/2025,REF-113,Filtro deshidratador,Filtro,Bajio,3.0,174.75,524.25,5,No,True
MOV-00480,10/09/2025,REF-117,Sensor de temperatura,Control,Bajio,2.0,298.91,597.82,4,No,False
MOV-01928,22/07/2025,REF-108,Empaque de puerta,Sello,Sureste,2.0,,1000.0,7,Si,True
MOV-01638,16/11/2025,REF-101,Compresor 1/3 HP,Compresor,Bajio,1.0,5202.74,5202.74,12,Si,False
MOV-00103,21/04/2025,REF-116,Motor de damper,Ventilacion,CENTRO,1.0,868.63,868.63,10,No,False
MOV-00664,24/03/2025,REF-114,Valvula de expansion,Control,Occidente,2.0,1462.52,2925.04,11,No,False
MOV-00743,04/05/2025,REF-108,Empaque de puerta,Sello,Centro,2.0,509.96,1019.92,7,Si,False
MOV-01663,22/11/2025,REF-109,Ventilador evaporador,Ventilacion,Bajio,1.0,870.8,870.8,8,No,False
MOV-01873,02/04/2025,REF-105,Gas refrigerante R-404a,Refrigerante, Bajio,3.0,1553.76,4661.28,6,Si,False
MOV-00054,23/09/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Norte,3.0,1500.24,4500.72,6,Si,False
MOV-00988,13/06/2025,REF-101,Compresor 1/3 HP,Compresor,Bajio,2.0,5513.14,11026.28,12,Si,False
MOV-01414,24/10/2025,REF-101,Compresor 1/3 HP,Compresor,Centro,1.0,5133.45,5133.45,12,Si,False
MOV-01526,30/01/2025,REF-118,Contactor,Electrico,Norte,2.0,476.88,953.76,5,No,False
MOV-00069,30/11/2025,REF-115,Resistencia de deshielo,Electrico,Norte,2.0,585.89,1171.78,6,No,False
MOV-01882,29/10/2025,REF-112,Capacitor de arranque,Electrico,Sureste,1.0,266.96,266.96,4,No,True
MOV-00718,06/12/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,3.0,1409.11,4227.33,6,Si,False
MOV-01101,08/11/2025,REF-111,Rele de arranque,Electrico,Norte,2.0,175.57,351.14,3,No,False
MOV-00727,18/06/2025,REF-114,Valvula de expansion,Control,Norte,1.0,1352.47,1352.47,11,No,True
MOV-00334,25/10/2025,REF-118,Contactor,Electrico,Centro,1.0,428.2,428.2,5,No,False
MOV-01531,05/08/2025,REF-114,Valvula de expansion,Control,Bajio,2.0,1310.87,2621.74,11,No,False
MOV-01418,13/03/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Bajio,3.0,1432.75,4298.25,6,Si,False
MOV-00787,01/05/2025,REF-115,Resistencia de deshielo,Electrico,Occidente,3.0,587.22,1761.66,6,No,False
MOV-02027,28/10/2025,REF-114,Valvula de expansion,Control,Centro,1.0,1496.91,1496.91,11,No,False
MOV-01703,21/05/2025,REF-118,Contactor,Electrico,Norte,3.0,453.91,1361.73,5,No,False
MOV-00785,24/02/2025,REF-115,Resistencia de deshielo,Electrico,Occidente,3.0,561.85,1685.55,6,No,False
MOV-01543,29/09/2025,REF-107,Termostato mecanico,Control,Bajio,3.0,317.11,951.33,3,No,False
MOV-01159,06/03/2025,REF-101,Compresor 1/3 HP,Compresor,Norte,1.0,5098.55,5098.55,12,Si,False
MOV-01316,29/04/2025,REF-106,Termostato digital,Control,Centro,2.0,712.13,1424.26,5,No,False
MOV-00955,07/09/2025,REF-110,Ventilador condensador,Ventilacion,Norte,3.0,1158.17,3474.51,9,No,False
MOV-01138,15/12/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Occidente,1.0,1056.6,1056.6,4,Si,False
MOV-01509,09/07/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Bajio,3.0,1360.14,4080.42,6,Si,False
MOV-00659,29/12/2025,REF-106,Termostato digital,Control,Norte,1.0,631.28,631.28,5,No,False
MOV-00128,01/07/2025,REF-108,Empaque de puerta,Sello,Bajio,2.0,481.96,963.92,7,Si,False
MOV-01607,04/06/2025,REF-110,Ventilador condensador,Ventilacion,Bajio,3.0,1129.21,3387.63,9,No,False
MOV-02004,01/11/2025,REF-111,Rele de arranque,Electrico,Occidente,1.0,179.16,179.16,3,No,False
MOV-01675,14/06/2025,REF-112,Capacitor de arranque,Electrico,Norte,1.0,232.28,232.28,4,No,False
MOV-01262,30/10/2025,REF-106,Termostato digital,Control,Bajio,2.0,617.21,1234.42,5,No,False
MOV-01601,03/04/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Bajio,3.0,1468.14,4404.42,6,Si,False
MOV-00460,07/12/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Occidente,3.0,1487.63,4462.89,6,Si,False
MOV-01107,12/06/2025,REF-112,Capacitor de arranque,Electrico,Occidente,3.0,244.55,733.65,4,No,False
MOV-00951,02/12/2025,REF-103,Compresor 3/4 HP,Compresor,Norte,2.0,8584.65,17169.3,18,Si,False
MOV-01080,21/10/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Centro,2.0,1047.21,2094.42,4,Si,True
MOV-00770,14/06/2025,REF-112,Capacitor de arranque,Electrico,Sureste,3.0,233.79,701.37,4,No,False
MOV-00075,07/06/2025,REF-118,Contactor,Electrico,Bajio,2.0,446.95,893.9,5,No,False
MOV-01130,24/05/2025,REF-111,Rele de arranque,Electrico,Norte,2.0,185.21,370.42,3,No,False
MOV-01188,01/06/2025,REF-111,Rele de arranque,Electrico,Bajio,1.0,195.25,195.25,3,No,False
MOV-01612,22/08/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,3.0,8164.57,24493.71,18,Si,False
MOV-00462,28/03/2025,REF-101,Compresor 1/3 HP,Compresor,Bajio,1.0,4933.46,4933.46,12,Si,True
MOV-01555,10/11/2025,REF-115,Resistencia de deshielo,Electrico,Norte,1.0,559.4,559.4,6,No,False
MOV-00640,23/05/2025,REF-103,Compresor 3/4 HP,Compresor,Bajio,3.0,8572.43,25717.29,18,Si,False
MOV-01869,02/11/2025,REF-118,Contactor,Electrico,Norte,1.0,438.35,438.35,5,No,False
MOV-00918,23/06/2025,REF-103,Compresor 3/4 HP,Compresor,NORTE,3.0,8658.74,25976.22,18,Si,False
MOV-01569,24/02/2025,REF-111,Rele de arranque,Electrico,Norte,3.0,189.92,569.76,3,No,False
MOV-00519,01/01/2025,REF-101,Compresor 1/3 HP,Compresor,Sureste,3.0,4957.93,14873.79,12,Si,False
MOV-01840,29/04/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Bajio,2.0,1452.08,2904.16,6,Si,False
MOV-01655,07/11/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,2.0,1398.74,2797.48,6,Si,False
MOV-00930,16/06/2025,REF-103,Compresor 3/4 HP,Compresor,Bajio,3.0,8821.2,26463.6,18,Si,False
MOV-00231,18/06/2025,REF-111,Rele de arranque,Electrico,Occidente,1.0,183.66,183.66,3,No,False
MOV-00413,14/04/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Occidente,3.0,1077.88,3233.64,4,Si,False
MOV-01320,23/07/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Sureste,1.0,1052.14,1052.14,4,Si,False
MOV-00556,11/06/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Sureste,2.0,931.84,1863.68,4,Si,False
MOV-00544,04/04/2025,REF-118,Contactor,Electrico,Bajio,3.0,426.49,1279.47,5,No,False
MOV-01532,06/03/2025,REF-114,Valvula de expansion,Control,Norte,1.0,1314.86,1314.86,11,No,False
MOV-01403,08/05/2025,REF-116,Motor de damper,Ventilacion,Occidente,1.0,746.51,746.51,10,No,False
MOV-01504,18/03/2025,REF-106,Termostato digital,Control,Occidente,2.0,694.35,1388.7,5,No,False
MOV-01892,08/12/2025,REF-103,Compresor 3/4 HP,Compresor,Norte,1.0,8010.43,8010.43,18,Si,True
MOV-01251,13/06/2025,REF-114,Valvula de expansion,Control,Occidente,1.0,1459.07,1459.07,11,No,False
MOV-00645,03/12/2025,REF-107,Termostato mecanico,Control,Occidente,2.0,285.61,571.22,3,No,False
MOV-01843,27/08/2025,REF-107,Termostato mecanico,Control,Centro,1.0,318.8,318.8,3,No,False
MOV-01779,07/09/2025,REF-114,Valvula de expansion,Control,Centro,3.0,1423.98,4271.94,11,No,True
MOV-00959,06/12/2025,REF-111,Rele de arranque,Electrico,Centro,3.0,194.02,582.06,3,No,False
MOV-00665,25/04/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Bajio,1.0,1066.48,1066.48,4,Si,False
MOV-01571,17/02/2025,REF-108,Empaque de puerta,Sello,Norte,2.0,522.07,1044.14,7,Si,False
MOV-01488,14/05/2025,REF-107,Termostato mecanico,Control,Centro,3.0,318.42,955.26,3,No,True
MOV-00772,11/06/2025,REF-110,Ventilador condensador,Ventilacion,Bajio,1.0,1044.33,1044.33,9,No,False
MOV-01606,23/05/2025,REF-103,Compresor 3/4 HP,Compresor,Norte,3.0,9272.13,27816.39,18,Si,False
MOV-01939,03/04/2025,REF-111,Rele de arranque,Electrico,Occidente,2.0,176.66,353.32,3,No,False
MOV-00262,27/03/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Norte,2.0,1445.54,2891.08,6,Si,False
MOV-00295,03/04/2025,REF-106,Termostato digital,Control,Centro,3.0,694.83,2084.49,5,No,False
MOV-00722,17/07/2025,REF-107,Termostato mecanico,Control,Centro,1.0,321.81,321.81,3,No,False
MOV-02055,22/05/2025,REF-101,Compresor 1/3 HP,Compresor,Centro,3.0,4972.86,14918.58,12,Si,False
MOV-01503,20/09/2025,REF-112,Capacitor de arranque,Electrico,Centro,3.0,233.36,700.08,4,No,False
MOV-01947,25/08/2025,REF-103,Compresor 3/4 HP,Compresor,Norte,3.0,8109.55,24328.65,18,Si,True
MOV-01971,22/07/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Bajio,5.0,1015.7,5078.5,4,Si,True
MOV-00160,14/04/2025,REF-107,Termostato mecanico,Control,Occidente,1.0,333.07,333.07,3,No,False
MOV-01808,18/06/2025,REF-108,Empaque de puerta,Sello,Centro,1.0,495.47,495.47,7,Si,False
MOV-00651,10/08/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,2.0,8963.73,17927.46,18,Si,True
MOV-01827,19/11/2025,REF-113,Filtro deshidratador,Filtro,Bajio,1.0,170.49,170.49,5,No,False
MOV-01358,09/04/2025,REF-102,Compresor 1/2 HP,Compresor,Centro,2.0,6306.84,12613.68,14,Si,False
MOV-00695,01/12/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Norte,2.0,1059.19,2118.38,4,Si,False
MOV-00910,04/10/2025,REF-114,Valvula de expansion,Control,Centro,2.0,1285.44,2570.88,11,No,False
MOV-01304,09/04/2025,REF-118,Contactor,Electrico,Centro,1.0,436.93,436.93,5,No,False
MOV-02100,07/11/2025,REF-114,Valvula de expansion,Control,Centro,3.0,1353.92,4061.76,11,No,False
MOV-00869,05/06/2025,REF-103,Compresor 3/4 HP,Compresor,Occidente,3.0,8409.76,25229.28,18,Si,False
MOV-01870,14/07/2025,REF-117,Sensor de temperatura,Control,Norte,3.0,329.46,988.38,4,No,False
MOV-00015,18/07/2025,REF-118,Contactor,Electrico,Centro,2.0,446.6,893.2,5,No,False
MOV-00976,06/01/2025,REF-109,Ventilador evaporador,Ventilacion,Occidente,1.0,999.51,999.51,8,No,False
MOV-01468,27/07/2025,REF-108,Empaque de puerta,Sello,Centro,3.0,519.98,1559.94,7,Si,False
MOV-00463,28/12/2025,REF-113,Filtro deshidratador,Filtro,Sureste,3.0,,459.99,5,No,True
MOV-01874,04/12/2025,REF-108,Empaque de puerta,Sello,Centro,2.0,497.98,995.96,7,Si,False
MOV-01858,18/01/2025,REF-106,Termostato digital,Control,Bajio,1.0,685.1,685.1,5,No,False
MOV-00620,13/10/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,3.0,9250.94,27752.82,18,Si,False
MOV-01916,14/03/2025,REF-105,Gas refrigerante R-404a,Refrigerante, Bajio,2.0,1596.16,3192.32,6,Si,False
MOV-01610,30/01/2025,REF-116,Motor de damper,Ventilacion,Bajio,3.0,850.64,2551.92,10,No,False
MOV-01261,06/04/2025,REF-103,Compresor 3/4 HP,Compresor,Occidente,2.0,8800.86,17601.72,18,Si,False
MOV-00874,09/04/2025,REF-116,Motor de damper,Ventilacion,Sureste,2.0,847.66,1695.32,10,No,False
MOV-00467,28/05/2025,REF-103,Compresor 3/4 HP,Compresor,Bajio,4.0,7847.5,31390.0,18,Si,False
MOV-00754,10/03/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,2.0,7819.24,15638.48,18,Si,False
MOV-01661,27/04/2025,REF-114,Valvula de expansion,Control,Centro,1.0,1547.78,1547.78,11,No,False
MOV-00942,23/10/2025,REF-113,Filtro deshidratador,Filtro,Sureste,3.0,165.48,496.44,5,No,False
MOV-00883,13/01/2025,REF-109,Ventilador evaporador,Ventilacion,Occidente,3.0,847.51,2542.53,8,No,False
MOV-00292,02/02/2025,REF-109,Ventilador evaporador,Ventilacion,Norte,1.0,885.13,885.13,8,No,False
MOV-00234,15/12/2025,REF-118,Contactor,Electrico,Sureste,1.0,419.71,419.71,5,No,False
MOV-00742,08/01/2025,REF-102,Compresor 1/2 HP,Compresor,Centro,2.0,6663.57,13327.14,14,Si,True
MOV-01390,03/08/2025,REF-113,Filtro deshidratador,Filtro,Bajio,2.0,170.17,340.34,5,No,False
MOV-02003,21/11/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Sureste,1.0,962.81,962.81,4,Si,False
MOV-01305,16/12/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Norte,1.0,1425.46,1425.46,6,Si,False
MOV-01344,01/02/2025,REF-110,Ventilador condensador,Ventilacion,Occidente,2.0,1154.77,2309.54,9,No,False
MOV-01818,04/10/2025,REF-109,Ventilador evaporador,Ventilacion,Occidente,2.0,907.2,1814.4,8,No,False
MOV-01646,07/05/2025,REF-118,Contactor,Electrico,Bajio,3.0,432.63,1297.89,5,No,False
MOV-00050,26/05/2025,REF-118,Contactor,Electrico,Centro,2.0,441.39,882.78,5,No,False
MOV-00786,04/06/2025,REF-118,Contactor,Electrico,Bajio,3.0,467.1,1401.3,5,No,True
MOV-01084,20/05/2025,REF-102,Compresor 1/2 HP,Compresor,Bajio,4.0,6043.55,24174.2,14,Si,False
MOV-01771,07/01/2025,REF-117,Sensor de temperatura,Control,Sureste,1.0,299.06,299.06,4,No,False
MOV-01453,09/06/2025,REF-106,Termostato digital,Control,Bajio,2.0,590.83,1181.66,5,No,False
MOV-01242,03/01/2025,REF-110,Ventilador condensador,Ventilacion,Occidente,2.0,1015.82,2031.64,9,No,False
MOV-00535,16/10/2025,REF-106,Termostato digital,Control,Occidente,3.0,693.91,2081.73,5,No,False
MOV-00629,16/07/2025,REF-110,Ventilador condensador,Ventilacion,Centro,3.0,1147.04,3441.12,9,No,False
MOV-00929,09/11/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Bajio,2.0,1421.13,2842.26,6,Si,False
MOV-01829,22/03/2025,REF-108,Empaque de puerta,Sello,Norte,3.0,542.95,1628.85,7,Si,False
MOV-00526,24/05/2025,REF-102,Compresor 1/2 HP,Compresor,Centro,4.0,7077.52,28310.08,14,Si,True
MOV-01392,14/10/2025,REF-112,Capacitor de arranque,Electrico,CENTRO,2.0,,526.58,4,No,False
MOV-01426,30/09/2025,REF-117,Sensor de temperatura,Control,Centro,2.0,337.2,674.4,4,No,False
MOV-01081,24/03/2025,REF-107,Termostato mecanico,Control,Occidente,1.0,324.37,324.37,3,No,False
MOV-01396,09/02/2025,REF-115,Resistencia de deshielo,Electrico,Norte,1.0,520.28,520.28,6,No,False
MOV-00400,09/07/2025,REF-110,Ventilador condensador,Ventilacion,Norte,3.0,1117.0,3351.0,9,No,False
MOV-01819,20/09/2025,REF-109,Ventilador evaporador,Ventilacion,Centro,2.0,987.34,1974.68,8,No,False
MOV-01756,22/02/2025,REF-102,Compresor 1/2 HP,Compresor,Sureste,1.0,6238.16,6238.16,14,Si,False
MOV-01476,13/09/2025,REF-102,Compresor 1/2 HP,Compresor,Bajio,3.0,6501.66,19504.98,14,Si,True
MOV-01589,30/12/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Norte,2.0,1034.92,2069.84,4,Si,False
MOV-01062,02/04/2025,REF-116,Motor de damper,Ventilacion,Norte,3.0,889.15,2667.45,10,No,False
MOV-00590,06/10/2025,REF-107,Termostato mecanico,Control,Sureste,3.0,323.41,970.23,3,No,False
MOV-00674,20/08/2025,REF-112,Capacitor de arranque,Electrico,Centro,1.0,274.16,274.16,4,No,False
MOV-01684,31/12/2025,REF-114,Valvula de expansion,Control,Bajio,3.0,1352.81,4058.43,11,No,False
MOV-00107,02/01/2025,REF-111,Rele de arranque,Electrico,Centro,2.0,203.66,407.32,3,No,False
MOV-01347,14/03/2025,REF-110,Ventilador condensador,Ventilacion,Centro,3.0,1064.15,3192.45,9,No,False
MOV-01376,10/02/2025,REF-116,Motor de damper,Ventilacion,Centro,2.0,867.63,1735.26,10,No,False
MOV-01381,08/09/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Occidente,,1594.29,4782.87,6,Si,False
MOV-00836,19/07/2025,REF-113,Filtro deshidratador,Filtro,Norte,1.0,154.09,154.09,5,No,False
MOV-00252,21/03/2025,REF-117,Sensor de temperatura,Control,Bajio,1.0,302.81,302.81,4,No,False
MOV-01815,09/09/2025,REF-101,Compresor 1/3 HP,Compresor,Centro,2.0,5404.32,10808.64,12,Si,False
MOV-01568,15/11/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Bajio,3.0,1061.66,3184.98,4,Si,True
MOV-00391,21/08/2025,REF-103,Compresor 3/4 HP,Compresor, Centro,5.0,8433.3,42166.5,18,Si,False
MOV-01240,23/01/2025,REF-110,Ventilador condensador,Ventilacion,Bajio,1.0,1014.1,1014.1,9,No,False
MOV-01363,23/11/2025,REF-103,Compresor 3/4 HP,Compresor,Bajio,3.0,8880.68,26642.04,18,Si,True
MOV-00795,26/09/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Centro,1.0,908.98,908.98,4,Si,False
MOV-00057,22/07/2025,REF-118,Contactor,Electrico,Sureste,2.0,425.77,851.54,5,No,False
MOV-00669,13/02/2025,REF-108,Empaque de puerta,Sello,Norte,1.0,474.01,474.01,7,Si,False
MOV-00682,17/06/2025,REF-113,Filtro deshidratador,Filtro,Sureste,1.0,159.67,159.67,5,No,False
MOV-00804,25/07/2025,REF-103,Compresor 3/4 HP,Compresor,Occidente,3.0,8009.71,24029.13,18,Si,False
MOV-01206,09/12/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Norte,3.0,1389.42,4168.26,6,Si,False
MOV-01078,25/12/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Centro,2.0,1071.49,2142.98,4,Si,False
MOV-01936,04/01/2025,REF-112,Capacitor de arranque,Electrico,Centro,1.0,261.85,261.85,4,No,False
MOV-00121,08/07/2025,REF-108,Empaque de puerta,Sello,Norte,2.0,514.85,1029.7,7,Si,False
MOV-00347,04/10/2025,REF-106,Termostato digital,Control,Centro,3.0,633.44,1900.32,5,No,False
MOV-01897,07/05/2025,REF-102,Compresor 1/2 HP,Compresor,Occidente,5.0,5914.06,29570.3,14,Si,False
MOV-00152,08/12/2025,REF-114,Valvula de expansion,Control,Norte,,1543.81,3087.62,11,No,False
MOV-01880,28/12/2025,REF-101,Compresor 1/3 HP,Compresor,Centro,3.0,5022.64,15067.92,12,Si,False
MOV-00828,22/09/2025,REF-102,Compresor 1/2 HP,Compresor,Bajio,3.0,6085.16,18255.48,14,Si,False
MOV-01255,04/02/2025,REF-114,Valvula de expansion,Control,Centro,2.0,1340.54,2681.08,11,No,False
MOV-00525,26/09/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,2.0,1478.6,2957.2,6,Si,False
MOV-01266,06/05/2025,REF-108,Empaque de puerta,Sello,Sureste,2.0,509.79,1019.58,7,Si,False
MOV-00022,29/11/2025,REF-109,Ventilador evaporador,Ventilacion,Centro,3.0,901.95,2705.85,8,No,False
MOV-00406,18/06/2025,REF-110,Ventilador condensador,Ventilacion,CENTRO,1.0,1027.55,1027.55,9,No,False
MOV-00258,29/05/2025,REF-106,Termostato digital,Control,Bajio,3.0,624.41,1873.23,5,No,False
MOV-00701,05/01/2025,REF-113,Filtro deshidratador,Filtro,Centro,3.0,163.67,491.01,5,No,True
MOV-00389,16/07/2025,REF-101,Compresor 1/3 HP,Compresor,Norte,3.0,5402.1,16206.3,12,Si,True
MOV-00186,06/04/2025,REF-102,Compresor 1/2 HP,Compresor,Sureste,2.0,7080.08,14160.16,14,Si,False
MOV-00044,05/09/2025,REF-108,Empaque de puerta,Sello,Occidente,3.0,495.69,1487.07,7,Si,False
MOV-00474,10/10/2025,REF-111,Rele de arranque,Electrico,Norte,3.0,203.18,609.54,3,No,True
MOV-00853,31/10/2025,REF-118,Contactor,Electrico,Norte,3.0,436.81,1310.43,5,No,False
MOV-01920,30/10/2025,REF-110,Ventilador condensador,Ventilacion,Bajio,2.0,1175.56,2351.12,9,No,False
MOV-00341,30/01/2025,REF-106,Termostato digital,Control,Norte,2.0,702.83,1405.66,5,No,False
MOV-01167,02/10/2025,REF-117,Sensor de temperatura,Control,Bajio,1.0,321.1,321.1,4,No,False
MOV-01586,08/04/2025,REF-114,Valvula de expansion,Control, Centro,1.0,1362.38,1362.38,11,No,False
MOV-01670,12/02/2025,REF-103,Compresor 3/4 HP,Compresor,Bajio,3.0,7778.02,23334.06,18,Si,False
MOV-01042,11/08/2025,REF-105,Gas refrigerante R-404a,Refrigerante,BAJIO,4.0,1462.36,5849.44,6,Si,False
MOV-02083,06/10/2025,REF-110,Ventilador condensador,Ventilacion,Norte,2.0,1102.57,2205.14,9,No,True
